Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4
1673442699.538412,100.000000,0.000000,4364.743652,4347.436035,4368.205078,4367.692383,4392.563965,4337.179688,4325.769043,4336.538574,4317.820313,4299.871582,4504.743652,4453.717773,4411.794922,4473.717773,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.546225,101.000000,0.000000,4368.846191,4353.974121,4371.794922,4370.641113,4400.000000,4339.230957,4326.794922,4334.230957,4317.436035,4294.615234,4505.897461,4443.974121,4409.487305,4473.846191,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.554037,102.000000,0.000000,4373.717773,4357.563965,4371.538574,4375.000000,4405.897461,4340.384766,4328.333496,4328.846191,4312.692383,4289.102539,4500.000000,4442.948730,4407.436035,4474.358887,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.561850,103.000000,0.000000,4379.615234,4360.769043,4373.717773,4377.692383,4405.769043,4341.538574,4332.692383,4333.461426,4308.589844,4290.897461,4503.461426,4453.333496,4412.563965,4477.179688,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.569662,104.000000,0.000000,4382.051270,4360.769043,4382.051270,4377.436035,4398.333496,4340.128418,4336.666504,4336.922852,4308.717773,4295.384766,4509.230957,4460.641113,4415.641113,4480.000000,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.577475,105.000000,0.000000,4375.384766,4350.128418,4380.641113,4370.512695,4393.717773,4329.743652,4331.410156,4331.794922,4310.512695,4291.282227,4500.000000,4457.436035,4406.410156,4474.871582,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.585287,106.000000,0.000000,4372.948730,4348.205078,4375.256348,4369.743652,4398.846191,4326.153809,4331.666504,4333.717773,4316.282227,4295.384766,4495.256348,4457.692383,4405.641113,4475.000000,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.593100,107.000000,0.000000,4378.717773,4356.410156,4376.922852,4373.461426,4400.256348,4334.230957,4341.282227,4344.743652,4324.230957,4308.205078,4504.743652,4460.897461,4416.666504,4484.487305,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.600912,108.000000,0.000000,4375.384766,4352.820313,4374.358887,4370.641113,4396.025879,4336.025879,4344.615234,4346.410156,4324.230957,4305.000000,4510.897461,4457.563965,4416.025879,4482.307617,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.608725,109.000000,0.000000,4367.179688,4345.769043,4369.871582,4367.307617,4397.307617,4334.615234,4337.948730,4338.333496,4318.846191,4294.487305,4507.436035,4454.487305,4408.717773,4473.333496,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
